review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
2,5,배송은 살짝 느린감이지만 주문과 동시 제작이라 이해하구 넘어갔구 사진으로 보는것보다 훨씬 이쁘네요~ 잘산거 같아요~,star****,21.02.02.,22,협탁,침실가구
,,,,,,,
3,5,침대 색상과 맞추느라 색상 변경주문 넣었습니다. 생각했던것보단 좀 더 노란끼가 있는 라이트 그레이톤이었는데 가격대비 실용도 높습니다. 배송은 조금 기다려야 하지만 아주 만족합니다. 무선충전 usb 콘센트 모두 사용 가능한 제품 찾으면 아주 좋습니다.,ulim****,20.08.05.,22,협탁,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,디자인 이쁜건 다들 아실거고요  견고하고 마감이 깔끔해요 냄새가 안나는 것도 좋습니다. 원목가구가 많은 저희집에 잘 어울려요.,tmfg****,21.02.22.,23,협탁,침실가구
,,,,,,,
2,5,가격대는 있지만 튼튼하고   색도 딱 마음에 듭니다 ! 생각보다 커서 수납공간이 넉넉해 보기싫지만 가까이 있으면 편할 용품들을 넣어둡니다 ! 배송도 전화주시고 약속 잡고 빨리와서 좋네요 ㅎㅎ,dbs4****,21.02.14.,23,협탁,침실가구
,,,,,,,
3,5,사진이랑 똑같이 생겼어요~ 가격이 착하진 않아 고민 많이 한 제품인데 사놓고 보니까 질리지않고 볼수록 이쁜것 같아요,1776****,21.02.15.,23,협탁,침실가구
,,,,,,,
4,5,역시 예쁘네요~ 매장에서 보고 반해서 주문했어요,jini****,21.02.05.,23,협탁,침실가구
,,,,,,,
5,3,사진보시는대로 아주 좋습니다 저기 휴지 케이스는 textile area제품이에요,junh****,21.02.02.,23,협탁,침실가구
,,,,,,,
6,5,너무좋아요 ㅎㅎㅎ만족,edu0****,21.02.06.,23,협탁,침실가구
,,,,,,,
7,3,"뽑기운이 없는건지 두번이나 문제가 있는 제품이 왔습니다 배송기간도 긴데 참 속상하네요ㅠ 빠른 교환 처리 부탁드립니다
협탁 자체의 디자인은 만족합니다",ekju****,21.01.27.,23,협탁,침실가구
,,,,,,,
8,5,생각했던 그대로 예뻐요. 싼 라탄가구사면 냄새가 역하다던데 냄새도 거의 없어요. 인테리어 효과도 좋아요. 만족합니다.,dalk****,21.01.29.,23,협탁,침실가구
,,,,,,,
9,5,사실 협탁치고는 비싼 편이라 고민이 많았습니다. 하지만 가격만큼 예쁘고 좋은 퀄리티일거라 생각하고 주문했는데 제일 만족합니다!! 너무 예쁘고 협탁 하나로 집안 분위기가 달라지네요. 고민하시는 분들 고민할 필요가 없습니다! 인테리어에 최고에요♡ 안에 수납공간도 넉넉하고 가려져서 너무 좋아요. 강추합니다 :-),shsj****,20.12.17.,23,협탁,침실가구
,,,,,,,
10,5,지방인데 배송도 빨리 왔고 예쁘네요 ㅎㅎ,kuj2****,21.01.08.,23,협탁,침실가구
,,,,,,,
11,4,"볼수록 고급스럽고 이쁘네요
잘산거같아요 우디크제품 다른것도 사고싶을만큼요",yapp****,20.12.29.,23,협탁,침실가구
,,,,,,,
12,5,화면에서 보던거처럼 예뻐요.,last****,21.01.01.,23,협탁,침실가구
,,,,,,,
13,4,"고급스럽고 이쁘네요 저는  셋탑박스넣으려고 타공요청했었고 이쁘게 타공도 해주셨어요 하길잘한듯요^^
배송해주시는분도 친절하고 좋았어요 근데 균형이 안맞아서 종이로 살짝 괴어놨어요",yapp****,20.11.27.,23,협탁,침실가구
,,,,,,,
14,5,저렴이도많았지만 저희 침대랑 색상이 가장 잘 어울리고 너무 예뻐요!,vnfm****,20.12.07.,23,협탁,침실가구
,,,,,,,
15,4,"우디크는 진짜 ㅠㅠ 예뻐요 걍 ㅠㅠㅠ
튼튼하기도하고 인테리어 하기에도 좋은 것 같아요 신혼집 살림 여기서 장만했습니다 
오래오래쓸거에요!! 인테리어 최고",njn9****,20.11.23.,23,협탁,침실가구
,,,,,,,
16,5,너무 이쁜 협탁이에요 :) 따뜻한 우드 느낌이 너무 좋아요!,mist****,20.11.22.,23,협탁,침실가구
,,,,,,,
17,5,좋습니다이뻐요좋아요,ghdt****,20.11.15.,23,협탁,침실가구
,,,,,,,
18,5,넘넘 이뻐용ㅎㅎ 비싸지만 튼튼하네요,hayo****,20.10.28.,23,협탁,침실가구
,,,,,,,
19,5,"의자세트구매후 너무만족하여
협탁도 우디크에서 구매했습니다
근데 좀 실망ㅜㅜ
오른쪽이 벌어져있네요
배송비도있고해서 그냥씁니다.",peac****,20.10.05.,23,협탁,침실가구
,,,,,,,
20,5,튼튼하고 좋아요! 배송도 깔끔하게 잘왔습니당 ㅎㅎ,mun8****,20.11.06.,23,협탁,침실가구
,,,,,,,
21,5,크핫 너무너무 고급지면서 분위기 깡패예요 생각보다 배송도 빨라서 더 만족스럽습니다~ 책꽂이할수있는부분이 생각보다 헐?거워요 아기가 그래서 장난치는거빼곤 괜찮아욥ㅋ 케인도 금액만큼 고급스럽게 짜여져있는거같아요,jihy****,20.08.11.,23,협탁,침실가구
,,,,,,,
22,5,처음엔 너무큰가싶었는데 지금보니 너무 맘에들어요 ㅎ,kyun****,20.10.03.,23,협탁,침실가구
,,,,,,,
23,5,"보면 볼수록 마음에 들고 예뻐요..
정말이지 이사하면서 제일 잘 산 가구 탑파이브에 
드는 협탁이구  차차 구매하게 될 다른 가구들도 더 볼 거 없이 우디크에서 사려고요.",dezn****,20.09.13.,23,협탁,침실가구
,,,,,,,
24,5,"아주 만족스럽게 잘 쓰고있습니다
한가지 추가되면 좋겠는게 내부 수납공간에 컨센트같은걸 넣을수 있게 후면에 구멍하나가 있었다면 좋았을것같아요 직접뚫자니 상할것 같고 크게 불편하진않아서 잘쓰고있습니다",jaej****,20.09.08.,23,협탁,침실가구
,,,,,,,
25,5,너무너무 이쁘네요 케인도 정갈해요,hayo****,20.09.20.,23,협탁,침실가구
,,,,,,,
26,5,라탄 짜임도 일정하고 크기도 생각보다 적당하고 튼튼해보이고 너무 좋네요 무엇보다 디자인이 넘 예뻐서 맘에 들어요 배송도 약속한 시간에 와서 조립 잘 해주고 가셨어요,ciel****,20.08.21.,23,협탁,침실가구
,,,,,,,
27,5,배송이 너무 빨라서 좋았움,mike****,20.10.03.,23,협탁,침실가구
,,,,,,,
28,5,"오자마자 쥔님이 자리잡으시네여..
저기에 뭘 둘 수가.... 없... ㅜㅠ",axax****,20.08.22.,23,협탁,침실가구
,,,,,,,
29,5,생각보다 그렇게까지 견고해보이진않지만 예뻐요,suns****,20.09.26.,23,협탁,침실가구
,,,,,,,
30,5,"너무 예뻐요! 일이 잘 진행되어서 배송 예정일보다 훨씬 일찍 배송되었구  상세 화면컷과 다를게 없는 예쁜 가구가 배송되었습니다. 
다만 걱정되는 점은 겉면이 생각보다 스크래치에 취약해요. 토분을 올려두면서 이리저리 위치를 
좀 조정했더니 협탁 상판에 토분이 지나간 스크래치가 고스란히 남았어요. 
식겁해서 토분 치워버림 ㅜㅜ 이거 사실 분들은 그런 점을 좀 유의해주셔야 할 거 같아요.",dezn****,20.07.29.,23,협탁,침실가구
,,,,,,,
31,4,협탁은 예쁘나 마감처리가 아쉽네요,wmf0****,20.08.24.,23,협탁,침실가구
,,,,,,,
32,5,오래 기다렸다가 받았는데요 나무도 탄탄하고 케인 짜임도 불량없이 잘 왔어요 너무 마음에 들어요~ 생각보다 수납공간도 크구요!^^,oojj****,20.08.11.,23,협탁,침실가구
,,,,,,,
33,5,"격하게 잘 쓰는중
어쩜 잘 만듬",mjhk****,20.09.18.,23,협탁,침실가구
,,,,,,,
34,4,사진과 거의 비슷해요 마감이 살짝 아쉬워요,ejka****,20.08.09.,23,협탁,침실가구
,,,,,,,
35,5,느낌이 았고 너무 맘에 들어요,nsh3****,20.09.06.,23,협탁,침실가구
,,,,,,,
36,5,배송도 친절하고 상품도 매우 마음에 듭니다 아래쪽 수납 후면에 전선이 통과할수있는 구멍이 하나있다면 더없이 좋을것 같네요,jaej****,20.07.31.,23,협탁,침실가구
,,,,,,,
37,5,거울이랑 같이 사거 잘 쓰고 잇어요,mjhk****,20.08.12.,23,협탁,침실가구
,,,,,,,
38,5,집 분위기가 확 사네요~^^ 너무 예뻐요,alsw****,20.08.07.,23,협탁,침실가구
,,,,,,,
39,5,생각보다 크지만 예뻐요~~^^,luck****,20.08.04.,23,협탁,침실가구
,,,,,,,
40,5,"너무 예뻐요~! 생각보다 무게감 있고 튼튼한 느낌입니다.
배송도 날짜 맞춰서 아침 일찍 와주셨어요~
다만 라탄 뚜껑쪽 나무 재질이 다른것   이 눈에 좀 거슬려요
나무 재질이 좀 안좋은거 같아요. 뚜껑은.
그리고 라탄이 약간 불규칙한게 흠이네여~
나머진 예쁘고 만족합니다.",jieu****,20.06.17.,23,협탁,침실가구
,,,,,,,
41,5,"침대 옆에서 딱 필요한 것들 두고 쓰니까 편하고 또 예쁘고 아주 마음에 듭니다 :)
택배오기를 한달 넘게 기다린만큼 더 맘에 들었어요~~",axax****,20.09.21.,23,협탁,침실가구
,,,,,,,
42,5,"협탁 사이즈가 생각보다 커서 놀랬는데
불편함 없이 사용중입니다. 색감도 좋고 넓은 만큼 내부에 수납도 많이 할 수 있어서 좋아요.
협탁 없이 몇개월 살다가 생기니 너무 편하네요.
감사합니다.",31_d****,20.06.11.,23,협탁,침실가구
,,,,,,,
43,5,"배송받고 침대옆에 놓고 사용중입니다
소품으로 인테리어 해봤어요
맘에 듭니다",cman****,20.06.03.,23,협탁,침실가구
,,,,,,,
44,4,라탄 배열이 찌그러져서 좀 그래요.. 그리고 안에 냄새가 좀 나서 한동안 빼야하구요! 책도 생각보다 잘 서지도 않지만 ㅜㅜㅜ 이쁘긴 합니다 튼튼해보이구,pi07****,20.05.18.,23,협탁,침실가구
,,,,,,,
45,5,결혼선물로 줬는데 마감처리도 예쁘고 생각보다 배송일도 빨랐어요:),love****,20.06.18.,23,협탁,침실가구
,,,,,,,
46,5,"너무예뻐용~~~수납공간도 넉넉하구요
침실이분위기가살아요
오랜동안잘쓸듯합니다.
협탁이 큼직한편이라서 더이뻐용~~!!",juhe****,20.05.07.,23,협탁,침실가구
,,,,,,,
47,5,4월초에 주문했지만 4월말에 배송예정이라 언젠간 오겠지하고 기다렸더니 시간이 빨리 가더라구요. 배송해주시는 분도 아주 친절하셨고 제품도 사진그대로예요. 예쁘네요~,mhkk****,20.05.03.,23,협탁,침실가구
,,,,,,,
48,4,"이사하면서 전부터 눈여겨본 제품이에요
유행안타고 오래쓸수있을것같아요",naom****,20.05.14.,23,협탁,침실가구
,,,,,,,
49,5,감사합니다~~~~~,enzo****,20.06.01.,23,협탁,침실가구
,,,,,,,
50,5,"색상도 디자인도 다 예뻐요 제품도 하자 없고 좋아요
입고가 안돼서 기다리는 시간이 길어서 좀 아쉬웠어요",ju35****,20.05.04.,23,협탁,침실가구
,,,,,,,
51,5,크기도 갱각한대로 좋고 원목질감과 컬러도 맘에 듭니다,ggae****,20.05.10.,23,협탁,침실가구
,,,,,,,
52,5,거의 한달반만에 받았어요 기다린 만큼 너무 예쁩니다!!,hyob****,20.05.12.,23,협탁,침실가구
,,,,,,,
53,5,만족합니다 감사합니다,aaba****,20.05.14.,23,협탁,침실가구
,,,,,,,
54,4,"색상이 화면과 같지만 느낌이 좀 달라요
 가격에 비해 가벼워보이는 느낌이에요",ehdu****,20.04.07.,23,협탁,침실가구
,,,,,,,
55,5,사이즈도 딱이나 찍힘 있었던 것 외에는 대만족입니다,shj2****,20.02.18.,23,협탁,침실가구
,,,,,,,
56,5,"우디크에서 구매한 다른 가구들은 기사님이 연락주고 오셔서 설치해주고 가셨었는데 소형가구라 택배로 왔어요~
완제품 택배인지 몰랐다가 기사님이 그냥 두고 가버리셔서 너무 놀랐네요~
배송은 지정한 날짜에 잘 왔구요  케인침대랑 너무 예쁘게 어울리네요
안쪽에 나사 한쪽이 살짝 밀려있어서 나사구멍이 좀 넓어져 있는것 빼면 하자는 없습니다~",blue****,20.02.12.,23,협탁,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,배송은  시간이좀걸렸어요 제품은 사진이랑똑같아요 탁자색상이 연한색을 찾기 쉽지않았어요 색상이 맘에들어요,juic****,21.03.27.,24,협탁,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"너무 고급스럽고 예쁩니다.
깔끔하고 심플해요.
콘센트도 작동 잘되구요.
조금더 높았다면 완벽했을 것 같지만
원하던 기능과 디자인을 갖춘 협탁을 찾아서
만족스럽습니다:)",boso****,21.04.05.,29,협탁,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"후기가 없어서 걱정했는데...조립해놓고보니 이쁘네요.
혼자서 조립하는데 1시간정도 걸렸어요. 나쁜 냄새도 안나고 서랍도 아주 부드럽게 열립니다.
아직 침대가 안와서 거실에 두고 찍어봤어요",100_****,21.03.23.,31,협탁,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,4,"잘받았습니다 기사분친절하세요
  다만  배송비가 좀  비싼것같아요",pbk5****,21.03.21.,44,협탁,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"협탁-〉 이사한 집에서 사용하려고 로포텐에서 식탁  침대프레임2개  협탁..이렇게 구매했고 이사후에 약속한 시일에 받았습니다.
아이들방에 2개 나란히 놔줬어요  프레임과 협탁은 색과 결이 동일해서 잘 선택했다 싶네요
식탁-〉 이사후에 약속한 시일에 받았습니다.
예상한대로 넘 이쁘고 견고하며 의자(엉덩이쪽)도 전혀 불편하지 않게 설계가 되었네요 밥  차 먹을맛 납니다.
프레임-〉 이 가격에 튼튼하고 디자인도 손색이 없네요  정말 후회없을것 같아요  기사님도 친절해요  옆집 아저씨같았어요",twos****,21.03.22.,45,협탁,침실가구
,,,,,,,
2,5,배송도 빠르고 상품도 마음에 들어요. 셋탑이 아래쪽으로 들어가니까 더 깔끔하고 이뻐요,gong****,21.03.24.,45,협탁,침실가구
,,,,,,,
3,5,견고하고 마음에 들어요~,c0c0****,21.04.05.,45,협탁,침실가구
,,,,,,,
4,5,"침대협탁 정말 견고하고 좋아요! 배송도 빨랐고요.
정말 만족합니다!!!
감사합니다!!",gmgl****,21.03.20.,45,협탁,침실가구
,,,,,,,
5,5,"침대와 셋트로 구매했는데 좋습니다. 색상도 좋고
방 분위기가 달라 졌네요. ^^",dkdf****,21.02.17.,45,협탁,침실가구
,,,,,,,
6,5,"아빠침대옆에 두려고 산건데 이제야 후기를 올리네요
약속한 날짜맞춰서 배송해주셨고 완제품이라서 박스
가져가시고 바로 자리잡았어요~ 생각보단 크기가 커서
만족하시네요^^ 서랍에도 지저분한건 넣을수 있어서
편하게 사용하는중이시래요 ㅎㅎ
로보텐에서 종종 좋은제품 애용합니다~~^^",beau****,21.01.12.,45,협탁,침실가구
,,,,,,,
7,5,사이즈 딱이고 이뻐요,sun1****,21.02.17.,45,협탁,침실가구
,,,,,,,
8,5,완전 예뻐요~ 튼튼하구요~열심히 알아봤는데 협탁은 앞면만 원목이고 대체로 안 보이는 뒷면은 합판이더하구요... 근데 이건 아니에요! 가격 실화!!!???!!! 강추해요!!! 적극추천~^^,hyoj****,21.01.18.,45,협탁,침실가구
,,,,,,,
9,5,너무맘에들어요 ㅎㅎㅎ 사진과 똑같아요!,honj****,21.01.16.,45,협탁,침실가구
,,,,,,,
10,5,로포텐 꼭 기억해야겠네요^^ 제품들이 가격대비 재질이 너무 맘에 듭니다!! 수납공간이 넉넉해서 침대옆에 두기 딱이네요~,jeny****,21.01.08.,45,협탁,침실가구
,,,,,,,
11,5,침대가화사해졌어요^^구매적극추천드립니다~~~,ckdg****,20.12.31.,45,협탁,침실가구
,,,,,,,
12,5,레일도 부드럽고 마감도 잘 되어있어요!,juli****,21.01.03.,45,협탁,침실가구
,,,,,,,
13,5,오래 고민하다 구매했어요~ 튼튼하고 좋아요 다만 서랍이 조금 빡빡해서 자주 꺼내지 않아도 되는 소품들 수납하려구요~,zpzg****,20.12.31.,45,협탁,침실가구
,,,,,,,
14,4,처음 상품이 불량이 와서 별하나 뺏어요,iwk2****,20.12.30.,45,협탁,침실가구
,,,,,,,
15,5,품질이우수하고  배송도 빠르고,kjsn****,21.01.14.,45,협탁,침실가구
,,,,,,,
16,5,빠른배송감사합니다.,colo****,21.01.08.,45,협탁,침실가구
,,,,,,,
17,5,"마감이 깔끔해서 좋아요
생각했던것보다 서랍깊이가 좀 얕지만 다른건 다 마음에 듭니다",audw****,20.12.19.,45,협탁,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,1,"1. 배송은 빨랐습니다.
2. 처음 박스뜯자마자 곰팡이..? 아니면 그냥 오염?
    충격완화용(?) 박스라 내용물은 괜찮겠지하고 조립
3. 제품 곳곳에 이염/페인트 덜 발림
4. 조립설명서가 불친절. 나사 이름이라도 적어주면 조립하는데 훨 편할듯하네요. 조립이 어렵다는게 이런 의미였군요.
5. 다리가 흔들흔들? 제대로 고정이 안됨
   협탁이랑 연결하면 어느정도 고정이 가능
저렴한 가격에 그냥 대충 쓰기로했습니다.",ghgh****,21.03.18.,47,협탁,침실가구
,,,,,,,
2,4,"조립하는게 정말 너무 시간이 많이 걸리고 힘들었어요 ㅜㅜ 하지만 완성된게 너무 이뻐요^^
색상도 이쁘구요~",hd09****,21.04.07.,47,협탁,침실가구
,,,,,,,
3,4,"조립식이어서 설명서 보면서 하니 어렵지는 않지만
시간이 조금 걸려요.
그리고 포장안에 나무 및 스치로폼 가루가 있어서
정전기로 인해 제거하는데 어려웠습니다.
가구는 튼튼하고 침대옆에 물건 올려놓고 사용하기에는 좋습니다.",rsh0****,21.03.23.,47,협탁,침실가구
,,,,,,,
4,4,"배송 빠르고 포장은 잘해주셨어요
단 유리섬유같은 플라스틱 이 너무  많이 붙어있어서  집에서 조립하기에 좀 무리가있어보여요
제품은 좋아요 잘쓸께요~^^",bd01****,21.02.28.,47,협탁,침실가구
,,,,,,,
5,4,조립은 절대 쉽지 않으나 튼튼하고 아주 이뻐요 제가 원하는 스타일이라 조립힘들다는거 감안하고 구입했네요 남자도 조립하기 쉽지않아요 초코양락님께 선물하고 싶네요,wjdd****,21.02.02.,47,협탁,침실가구
,,,,,,,
6,3,진짜 조립하기 힘들었어여..,rnjs****,21.03.14.,47,협탁,침실가구
,,,,,,,
7,1,일단 조립 설명서가 너무 불친절합니다. 또한 뒷판은 깨져서 왔으며 구멍이 뚫려있어야 하는 곳에 구멍이 뚫려있지 않아 직접 뚫어서 조립해야했습다. 이 가격이라면 다른 상품 구매하는게 더 좋을 것 같습니다.,xoru****,21.02.15.,47,협탁,침실가구
,,,,,,,
8,4,튼튼하고. 견고하며 디자인 깔끔해서 좋아요,kcgk****,21.03.20.,47,협탁,침실가구
,,,,,,,
9,4,"사이즈 적당하고 예뻐요.
불친절한 설명서는 아쉽.
사악한 배송비도 아쉽.
무게는 상당한데 나무가 약한건지 조립할때 자칫 힘을 세게 주면 나무가 상할수도 있으니 전동드라이버보단 일반 드라이버로 힘조절 해가며 피스 박는걸 권해드립니다.",well****,21.02.11.,47,협탁,침실가구
,,,,,,,
10,5,만드는건 좀 어렵습니다 무게도 있는편이라 힘들었어요 나사를 세게 조이면 페인트 벗겨지듯 구멍주변이 부서집니다 조심해야될듯해요 프레임없이 침대를 두고 써서 협탁 다리는 안달았는데 맘에들어요,lds5****,21.02.16.,47,협탁,침실가구
,,,,,,,
11,5,조립 2시간 걸렸지만 좋아요,saws****,21.03.06.,47,협탁,침실가구
,,,,,,,
12,4,"좋아요 편해요
많이파세요~",weep****,21.03.14.,47,협탁,침실가구
,,,,,,,
13,5,만들고 나니 뿌듯해요,ppak****,21.02.02.,47,협탁,침실가구
,,,,,,,
14,4,"남자분들이라면 다들 집에 전동드릴도 있고 무슨 조립비를 내고 시키나 해서 직접 조립 하시라라 생각합니다    조립전에 두시간 걸린다는 글 보고 설마 했습니다     나름 웬만한건 다 만진다고 자신했거든요      받아보니 일단 설명서가 친절하지 않습니다      글씨도 도면도 다 작아요    
조립시 참고하시리라 적어 봅니다
1. 한번 조립하다가 빼먹은게  나오면 다시 다 분해해야 하는데 나사가 싸구려라 십자부분이 몇번 돌리면 문드러지니 꼭 대략 맞춰보고(갖다 대보고 빠진거 살펴보세요) 한번에 조립하셔야 수월합니다
2. 멘붕은 다리부분인데 밑에 어떤분이 쓰신것처럼 나사가 짧다 하시는데 저도 여기서 나사가 잘 못 됐다 생각하고 그냥 못질하고 말까 고민했습니다
아닙니다 사이즈 맞아요   요령은 전동드릴 쓰시지 말고 볼트를 살살 돌려서 갈고리 걸듯이 걸고 전동으로 꽉 조이세요 걸립니다  
3. 마지막 팁은 십자 머리가 문개지면 일자드라이버를 쓰세요

그래도 만들고나니 무게감도 있고 뿌듯합니다",bigj****,20.12.21.,47,협탁,침실가구
,,,,,,,
15,5,생각보다크네요 조립이 엄청 시간걸립니다..,cldp****,21.02.06.,47,협탁,침실가구
,,,,,,,
16,4,레일조립할때 살짝 헷갈렸지만 여자혼자 조립 할만해요..근데 다른분들이 말씀하신것처럼 나사조일때 너무 꽉하면 나무에 금이가버리네요..조심해야할것같아요..,happ****,21.01.25.,47,협탁,침실가구
,,,,,,,
17,4,색상 예뻐요 근데 조립하는데 시간 오래걸렸ㅇㅓ요,ttgh****,21.02.04.,47,협탁,침실가구
,,,,,,,
18,5,재주문이에요~ 조립이 좀 힘들지만 이뻐서 또 샀어용,juri****,21.02.20.,47,협탁,침실가구
,,,,,,,
19,5,조립하는건 조금 복잡했지만  전체적으로는 만족스럽네요. 아들 침대협탁으로 쓰려는데 딱 좋아요,rsh0****,21.02.10.,47,협탁,침실가구
,,,,,,,
20,4,조립이 생각보다 어려웠어요ㅋ 못할건아니지만 좀 힘들었고 하지만 결과물이 마음에 들어요!!,agai****,21.01.21.,47,협탁,침실가구
,,,,,,,
21,5,좋아요..감사합니다,godh****,21.02.17.,47,협탁,침실가구
,,,,,,,
22,4,"많은분들이 조립이 어렵다고 하셔서 긴장하면서 했어요 
해야될게 많아서 시간은 좀 소요되지만
난이도가 엄청 높지는 않았아요  !",heew****,21.01.29.,47,협탁,침실가구
,,,,,,,
23,4,디자인은 마음에 드는데 조립이 정말 어렵네요 ㅎㅎ,juri****,21.02.10.,47,협탁,침실가구
,,,,,,,
24,2,"배려없는 조립 설명서와 가격대비 상품성이 떨어짐
리뷰를 보지않고 산 구매자로서 후회중입니다.",tm12****,21.02.02.,47,협탁,침실가구
,,,,,,,
25,5,조립하는데 30분 정돌 걸렸는데  막상 조립해놓으니 미쁘네요~,skyw****,21.01.19.,47,협탁,침실가구
,,,,,,,
26,5,"설명서 숫자 순서대로 조립하니 어렵지 않았어요
신랑 기다리기 싫어서 혼자 만들다 서랍까지 만들어놓고
나머지는 신랑이 완성했네요
잘맞고 균형잘맞아요~",clic****,21.01.18.,47,협탁,침실가구
,,,,,,,
27,3,조립40분 클리어...다리 조립할때만 볼트길이가 어중간합니다.,kasa****,21.01.06.,47,협탁,침실가구
,,,,,,,
28,5,"좋아요
생각보다 커요",c730****,21.02.09.,47,협탁,침실가구
,,,,,,,
29,4,조립하는데 시간이 좀 걸렸지만 만족합니다~ 잘 사용하겠습니다~,eun_****,21.01.01.,47,협탁,침실가구
,,,,,,,
30,5,좋은 제품 감사합니다,godh****,21.01.13.,47,협탁,침실가구
,,,,,,,
31,5,딸아이 침대옆에 놓아줄 협탁을 여기저기 며칠을 뒤지며 찾다가 맘에 들어서 구매하게 되었는데 배송도 빠르고 넘예쁘고 맘에 들어요 가격도 넘 착해서 좋구요 확실히 방안 분위기가 확 달라졌어요 한가지 좀 아쉬웠던건 조립하는데 시간이 좀 걸렸다는거!ㅎ 그래도 남편이랑 둘이 같이해서 그나마 빠르게 조립했답니다^^,ptkj****,20.12.05.,47,협탁,침실가구
,,,,,,,
32,5,"흰색이예ㅣ브네요
브라운은 ㄴㆍㅁㅈ비싸요",c730****,21.02.09.,47,협탁,침실가구
,,,,,,,
33,5,"무게감도 있고 크기도 적당해서 잘 사용하고 있습니다 조립 힘들다고 해서 걱정했었는데 생각보다
쉬워서 잘 했습니다",kids****,21.01.12.,47,협탁,침실가구
,,,,,,,
34,5,"처음 보는 나사 조이는 법에 좀 익숙해지고나니 조립이 나름 재미있었습니다
다 조립하고 나니 뿌듯하네요 ^^",pear****,21.01.17.,47,협탁,침실가구
,,,,,,,
35,5,"배송도 빠르고
조립이 편해요
기대 이상이였어요",bike****,21.01.20.,47,협탁,침실가구
,,,,,,,
36,5,너무 예뻐요?? 맘에 드네요,yuns****,21.01.21.,47,협탁,침실가구
,,,,,,,
37,3,조립하는데 진짜^^... 진이 다 빠지네요.. 전동드릴이 없어서 손으로 하나하나 하다보니 후.... 근데 제품은 예뻐요..,audr****,20.12.13.,47,협탁,침실가구
,,,,,,,
38,4,"조립하는데 두시간걸렸어요
저녁에 시간 남아서 아무생각없이 조립하기 딱이네요
조금 틀린것도 있지만 제대로 만들어서 방에 두니 탁 좋네요",fun1****,20.12.03.,47,협탁,침실가구
,,,,,,,
39,5,조립이좀 힐들었지만 넘 맘에들어요 좋은상품감사합니다.,bini****,20.12.10.,47,협탁,침실가구
,,,,,,,
40,3,"조립이 복잡해요 ㅜㅜ
디자인은 이쁘나 조립시 겉 합판이 좀 울어요
배송은 빨랐어요",fore****,21.01.04.,47,협탁,침실가구
,,,,,,,
41,5,"사이즈도 디자인도 색상도 다 맘에들어요.
근데정말 조립이 어렵긴합니다ㅜㅜ",hshz****,20.12.07.,47,협탁,침실가구
,,,,,,,
42,5,"너무 좋아요^^
이렇게 좋은걸 가성비 긋 입니당",duru****,20.12.12.,47,협탁,침실가구
,,,,,,,
43,5,색깔도 마음에 들고 싼티 안나서 좋아요 조립은 다들 어렵다 하시던데 남편이랑 둘이 하니 많이 어렵지는 않았어요 혼자말고 꼭 두분이서 하세요~,tias****,20.11.19.,47,협탁,침실가구
,,,,,,,
44,1,"절대 사지마요
조립도 어렵고 버렸어요
딱지 3000윈",jkb0****,20.12.28.,47,협탁,침실가구
,,,,,,,
45,5,색상도 마음에 들어서 너무나 좋아요~,suni****,21.01.01.,47,협탁,침실가구
,,,,,,,
46,3,조립하고나면 그럴듯한데 조립이 까다롭고 서랍레일 나사 구멍 뚫어놓은 부분이 안맞으며 메뉴얼 그림이 작아서 눈 크게뜨고 봐야합니다.,baru****,20.12.21.,47,협탁,침실가구
,,,,,,,
47,5,너무좋아요 그레이색좋아요,tnql****,20.12.08.,47,협탁,침실가구
,,,,,,,
48,4,조립 어렵다 그래서 걱정했는데 생각보다 수월해서 금방했습니다 가볍지 않고 무게감도 좀 있어서 좋아요 만족합니다 ^^,kids****,20.12.15.,47,협탁,침실가구
,,,,,,,
49,4,조립이 정말 오래걸려요 ㅜ 하지만 완성하고나니 너무 이쁘네요~~ 마감은 조금 아쉽지만 잘쓸께요~~,envy****,20.11.25.,47,협탁,침실가구
,,,,,,,
50,4,침대가 회색이랑 회색을 주문했는데 색이 마음에 듭니다 조립할때 나사가 무척 힘듭니다 잘 해서 하세요,mjh5****,20.11.19.,47,협탁,침실가구
,,,,,,,
51,4,저렴해 보일까보ㅓ 걱정했는데 많이 안 저렴해보여요 ~~ 다만 서랍쪽 밑에 판이 얇아서 무거운 물건을 넣기는 조심스러울 것 같습니다 ! 조립은 정말 정말 힘드네요     ,dlst****,20.12.04.,47,협탁,침실가구
,,,,,,,
