review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"수령한지 3시간 정도 경과했을 때의 사진입니다. 
패킹에서 뜯자마자 잘 부풀어 올랐고요! (물론 완벽히 매트리스가 살아나기위해서는 72시간 걸린다고 패킹상자에 잘 안내되어 있었습니다.)
신랑이 100kg가 넘고 허리가 좋지 않아  살짝 딱딱한 매트리스 선호합니다. 지누스 매트리스 중  제일 단단한 편이라는 얼티마를 롯데마트 잠실점 쇼룸에서 체험하러 갔는데 되려  클라우드 플러스 하이브리드에 메모리폼이 살짝 감싸주고 아래 스프링이 받쳐줘서 이것을 선택하게 됐습니다. 
(얼티마가 더 단단하긴 했는데  클라우드 메모리폼의 포근함 못잃어)
옆으로 누워 자는 편이라  이 매트리스 너무 좋아요!! 배기는 느낌 없이 잘 잘 수 있었습니다. 

포장상자는 책장 옆에 두고 찍었는데 높이 보이시죠?? 킹사이즈 매트리스의 경우 무게도 상당해서 여자 혼자는 절대 못듭니다.. 현관 앞에서 집안으로 들이는 것도 보통일이 아니었어요. 허허허- 신랑도 놀란 사이즈였습니다. 킹사이즈 매트리스는 수령부터 개봉&설치까지 2인은 있어야할 것 같아요~~",miny****,21.03.31.,8,매트리스,침실가구
,,,,,,,
2,5,기존에 쓰던 매트릭스가 오래되기도 하고 좀 단단한거 같아서 허리가 아파서 알아보던 중에 지누스는 사다리차나 배송시에 부피가 크지않아서 선택했어요 폭신은하지만 엄청 푹신한 쿠션은 아니예요 딱 좋아요 배송도 빠르고 여자 둘이서 했는데 무겁지만 할만 했어요 프레임도 지누스껄로 했는데 크기는 딱 맞지는 않고 가로세로 여유있어요 나사 하나하나 돌려서 잘 자리를 만들었다는 느낌이 뿌~~뜻하네요 하루 자고 일어났더니 허리 아픈거나 그런건 없이 오히려 편하게 자고 일어난거 같아요! 무거움에 택배아저씨깨 죄송하지만 ㅠㅠ 만족스러운 침대를 고른거 같아서 좋습니다 혹시 침대를 또 살일이 있으면 지누스에서 고를거같아요^^*,agog****,21.03.10.,8,매트리스,침실가구
,,,,,,,
3,4,"처음 써보는 침대지만 덩치가 있는지라 메모리폼으로 되어 있는 매트리스는 친구들이 추천안하더라구요. 최대한 단단하고 푹신한.. 클라우드 하이브리드 스프링을 샀는데 이것또한 푹신합니다.

잠은 잘오나 자고나면 허리가 쨍하니 아픕니다. 좀 더 하드한 매트리스가 맞을지.. 첫 날이라 모르겠네요. 일단 이것또한 푹신합니다. 클라우드 메모리폼은 어마어마 하겠네요..",dygk****,21.04.07.,8,매트리스,침실가구
,,,,,,,
4,5,사용하던 매트리스가 다되어 바꾸려던 차에 백화점에서 행사를 하고 있었어요. 스프링과 메모리폼 둘다 누워봤을때 스프링이 더 받쳐주는 느낌이 있어서 선택했어요. 가성비도 상품도 모두 만족해요.,jiwo****,21.04.06.,8,매트리스,침실가구
,,,,,,,
5,5,"코로나로 재택 근무하는 날 들이 많아졌는데!
지누스 매트리스가 진짜 넘넘 좋아서 침대에서 내려오고 싶지가 않아요....ㅎㅎ 

거의 반은 누워서 재택근무 하고 있는 것 같습니다. 적당히 푹신하면서도 몸을 잘 지지해줘서 앉아 있는 것도 정말 편안해요.

그동안 스프링 침대나 라텍스에 큰 매력을 느끼지 못해 흙침대  돌침대를 사용해왔는데  잘못된 생각이었습니다. 지누스 하이브리드가 매트리스 취향까지 바꿔버렸어요 :)

지누스 꼭 사세요. 전 무조건 또 살겁니다!!
(지누스가 유명해져서 넘 좋아요. 신축 아파트 입주했는데 분리수거장에 지누스 박스가 꽤 많더라고요ㅎㅎ 반가웠습니당)",kimj****,21.02.24.,8,매트리스,침실가구
,,,,,,,
6,5,"매트 커버 씌우기 전에 사진이 없네요. 비닐 뜯자 마자 저정도 높이 올라오더니 이틀 정도 뒀는데 더이상 올라오지 않네요. 처음 누웠을때는 많이 푹신하지 않은것 같은데 자고 일어난 느낌은 푹신하다 였어요. 
조금 더 하드한 느낌을 원했는데 .. 허리가 많이 안아팠으면 좋겠네요. 허리를 탄탄하게 받쳐주는 느낌은 많이 없는거 같아요.",huey****,21.03.21.,8,매트리스,침실가구
,,,,,,,
7,5,"35센치 삿는데 엄청 두툼하네요 굳
정말 푹신해요....와 내 몸을 감싸준단 ㄴ게 이런건가 싶네요 메모리폼은 너무 허리아파서 스프링 같이 있는것으로 삿는데...완전 강추해요
괜히 미국쇼핑 1위가 아니였네요 만족합니다",dust****,21.03.30.,8,매트리스,침실가구
,,,,,,,
8,5,타 매트리스 비싸게 주고 사지마세요ㅠㅠ 가성비도 좋고 아주그냥 프리미엄 이에요!! 클라우드 강추 근데 35는 좀 높을거같아서 30산게 다행인거같아요-!,heej****,21.04.02.,8,매트리스,침실가구
,,,,,,,
9,5,간만에 매트를 바꿔서 고민이 많았네요. 하루 자고 났는데 허리도 안아프고 잘 잤습니다. 경도가 중간이라고 해서 구입했는데 딱 중간인것 같아요. 30cm 높이라 기존에 사용하던 매트리스 커버를 그대로 쓸수 있어서 좋네요.,wink****,21.03.26.,8,매트리스,침실가구
,,,,,,,
10,5,"남편이 엄청 좋아해요. 이거보다 좋는 매트리스 없다곸ㅋㅋ 시** 쓰다가 바꿨는데 정말 만족해여
커버를 씌우고 사진을 찍어서 아쉽네요ㅠㅠ..
매트리스 높이가 30cm라서 프레임은 낮을걸로 했더니 딱이에요!",gkss****,21.03.29.,8,매트리스,침실가구
,,,,,,,
11,5,"비닐 뜯자마자 90% 정도는 부푼것 같아요 넉넉히 이틀 기다려 보려고 합니다.
엄청 푹신하네요",kyn7****,21.04.06.,8,매트리스,침실가구
,,,,,,,
12,5,시부모님 부모님 다 이 매트리스로 바꿨답니다...결국 저희강아지 침대도 무용지물 되버리고 여기 올라와서 잔답니다,scol****,21.04.06.,8,매트리스,침실가구
,,,,,,,
13,2,"너무 푹신해서 안 좋은 매트리스네요 
첨엔 감싸주듯 내려앉는 느낌이 신기했는데 오래누워있으면 푹꺼져서 무거운 부분만 더 내려가서 근육이 긴장하게 되네요 근육통이 점점더 심해져서 버려야겠어
요
너무 아까워서 저와같은 선택실수 하지마시라고 
일단 몸무게 55킬로 이상이시면 절대 비추 저희 얘들은 좋아하는데 30킬로 정도면 크게 불편하지 않는듯 하네요",envy****,21.02.14.,8,매트리스,침실가구
,,,,,,,
14,4,"매장에서 직접보고 누워보고 구입했습니다!!
상품만족합니다. 다만 아쉬운 점은 배송기사님이 무거운줄 알면 미리 전화를 주셔서 집에 사람있는지 없는지 확인 후 배송이 되어야 할 것 같습니다. 그래야 함께 도와줄 수 있을 것 같습니다.

혼자서 2층까지 옮기시느라 고생많았습니다.",love****,21.03.13.,8,매트리스,침실가구
,,,,,,,
15,5,매트리스가 내몸에 딱!  밤에 잠을 잘 설치는데 한번두 안깨고 푹 잠을 잘수 있어요.  너무만족입니다. 오프라인가서 누워보고 구입했습니다.  건강은 잠이 보약입니다.  이사하면서  매트리스를 젤 잘 구입한듯  진작 바꿀껄~~   후회까지  합니다   강추입니다,intz****,21.04.06.,8,매트리스,침실가구
,,,,,,,
16,5,착와감과 두께가 너무 맘에 듭니다~~,koei****,21.03.27.,8,매트리스,침실가구
,,,,,,,
17,5,포장이 잘되어서오고 풀면 신기하게 부풀어오릅니다,mir4****,21.04.06.,8,매트리스,침실가구
,,,,,,,
18,5,"배송 빠르고 무겁지만 둘이서 하면 옮길만해요.
윗부분 적당히 폭신하고 누웠을때는 지지력이 있어 딱 좋아요.
오랫동안 고민했는데 넘 좋아요",5011****,21.03.23.,8,매트리스,침실가구
,,,,,,,
19,5,"배송도 빠르고 제품오자마자 해체했는데 진공빠지자마자 바로 부풀었어요. 침대매트리스 설치하는데 5분도 안걸렀어요. 
엄청 푹식하고 흙침대위에 30센치설치했는데 너무
포근하고 좋아요. 가성비 갑인 제품입니다",hjex****,21.03.11.,8,매트리스,침실가구
,,,,,,,
20,5,이가격 이 퀄리티 좋아여,kkid****,21.04.06.,8,매트리스,침실가구
,,,,,,,
21,5,"푹신한 매트리스! 
30센치라서 막연히 높겠다 했는데 
설치하고나서 보니 적당한 높이인것 같아요",fofo****,21.03.31.,8,매트리스,침실가구
,,,,,,,
22,5,35cm 퀸으로 주문했어요. 매장가서 누워보고 구매했는데 구름처럼 폭신폭신해요.,epsl****,21.03.29.,8,매트리스,침실가구
,,,,,,,
23,1,최악의 서비스네요. 처음부터 좋은감정도 없었습니다. 배송일이 3-5일 걸린다고 적혀있길래 구매한후 매트리스를 1/1일 구매해서 1/5일쯤에 버렸는데 소식이 없어 연락했더니 주문이 많아 다음주 화요일날 도착예정이라고 기다라고만 얘기하며 지연된다고 죄송하다고해서 알겠다고 했습니다. 미리 연락을 준것도 아니고 제가 물어보니 얘기해서 어이가 없었고 상품을 받지도 않았는데 배송완료라고 구매확정 하라고 톡이오고  판매자에게 물어보니 택배회사측에서 연락을 안받는다고 기다리라고 죄송하다는 말을 또 반복. 상품은 11일 9시쯤 받았습니다. 배게도 그이후에 주문했는데 이틀만에 왔습니다. 택배는 도대체 어떻게 보내는지 박스가 뜯어져 왔습니다. 상품에서 냄새가 나고 기사님이 혼자 배송 하시는건지   무게가 이렇게 무거우면 배송법을 다르게 해야할거 같네요. 상품에 대한 불만은 검은 가루와 냄새만 빼면 만족합니다 환불하려다 제품도 개봉해서 그냥 쓰는데 서비스와 배송 관련해서 정말 최악이고 기분 나쁘네요. 고객이 주문을해서 배송이 늦으면 늦는다는 톡하나 보내주시면 좋겠네요. 제가 돈을주고 주문한거지 무료로 달라한게 아니지 않습니까? 한번도 이렇게 장문으로 글을 남김적이 없습니다. 이번에는 해야할거 같고 서비스센터에서도 이점을 인지 해주셨으면 합니다.,yoot****,21.01.11.,8,매트리스,침실가구
,,,,,,,
24,5,매장에서 누워보고 샀어요. 허리가 좋지 않아서 단단한 걸 사야겠다 생각했는데  누워보고 괜찮다 싶어서 구매해서 삼일 사용했는데 만족해요. 택배로 와서 배송기사님과 따로 시간 정하지 않아도 돼서 좋아요. 그치만 제가 여자라.. 혼자 옮기고 하는 건 넘 힘들 거 같아요.. 남친이 옮겨줬어요. 그치만 남친도 만족해 합니다~! ㅎ 그리고 배송된지 얼마 안돼서 바로 뜯었는데 정말 바로 부풀어 오릅니다 ㅎ 신기해요. 사용하고 나중에 다른 하인도 나오면 누워보고 괜찮으면 사볼 것 같아요. ㅎ 아직 프레임이 안와서 설치 안했지만 프레임도 지누스로 구매했습니다.. ㅎ,jmj0****,21.02.22.,8,매트리스,침실가구
,,,,,,,
25,5,오늘 첨 누어봤네요. 굿입니다.ㅎ,jade****,21.03.31.,8,매트리스,침실가구
,,,,,,,
26,5,"지누스 가격이 저렴해서 퀼리티를 걱정 했는데 괜한 걱정이었습니다. 푹신한 매트리스 안좋아해서 너무 푹신하면 어쩌나 걱정 했는데 괜한 걱정이었습니다.
왜 북미에서 인기가 좋은지 알겠네요. 많이 파세요!",clic****,21.03.03.,8,매트리스,침실가구
,,,,,,,
27,5,침대푹신하고 싸게잘샀어요~,dbtn****,21.04.02.,8,매트리스,침실가구
,,,,,,,
28,5,운송이 신기했어요! 첫날이라 미묘하게 허리가 안 받쳐져서 살짝 아픈데  적응되면 좋다길래 적응할려구여,xzse****,21.04.07.,8,매트리스,침실가구
,,,,,,,
29,5,침대 너무 푹신하고 꿀잠잘 수 있을거같아요,huny****,21.03.29.,8,매트리스,침실가구
,,,,,,,
30,4,빠른 배송과 안락한 사용감! 마음에 들어요 ㅎ,sylv****,21.03.29.,8,매트리스,침실가구
,,,,,,,
31,4,"매장에서 누워보고 구매했어요 완전 딱딱하지 않고 완전 물렁하지않은 중간이에요. 하지만 스프링이 받쳐 주기 때문에 푹신하면서 편안하구요. 근데 잠시 누워봤을 때랑 다르게 오래 생활하니 푹신한 편이라 허리가 좀 결리네요? 적응 중입니다. 
확실한건 스프링만 있는 매트리스에 비해 푹신하게 가라앉는 느낌이 있으니 구매하시는 분들 참고하세요 저도 고민많이 했거든요.",aspa****,21.03.17.,8,매트리스,침실가구
,,,,,,,
32,5,"이사 준비하면서 기존의 매트리스를 너무 일찍 버려서 몇달을 기다려서 주문하고 받았습니다. 가격대비 최고의 매트리스가 맞는 것 같습니다. 
프레임이 수납 있는 제품이라 매트리스 높이까지 더해져서 엄청 높아졌는데 이젠 침대에서 떨어지지 않게 조심해야겠습니다.",erne****,21.03.01.,8,매트리스,침실가구
,,,,,,,
33,5,너무 좋네요 꿀잠 될거 같네요,naeg****,21.04.01.,8,매트리스,침실가구
,,,,,,,
34,5,적당히 푹신하고 좋아요.,song****,21.04.01.,8,매트리스,침실가구
,,,,,,,
35,5,푹신하고 적당히 단단해요,oy51****,21.03.28.,8,매트리스,침실가구
,,,,,,,
36,5,매장에서 다누워보고 저에게 제일잘맞는걸로 선택했는데 진짜 너무 좋아요 ㅎㅎ 일단 배송당일은 만족스러워요,kty0****,21.03.31.,8,매트리스,침실가구
,,,,,,,
37,5,생각보다는 좀 푹신하네요. 푹신한 침대 좋아하지 않으신 분들은 좀더 단단한 매트 구매 하시면 좋을 듯 합니다,cocp****,21.03.09.,8,매트리스,침실가구
,,,,,,,
38,5,생각보다는 좀 푹신하네요. 푹신한 침대 좋아하지 않으신 분들은 좀더 단단한 매트 구매 하시면 좋을 듯 합니다,cocp****,21.03.09.,8,매트리스,침실가구
,,,,,,,
39,5,하드한 침대를 사용하다가 폭신한 느낌을 받으니 몸이 편안하고 좋은 것 같아요~,soon****,21.04.05.,8,매트리스,침실가구
,,,,,,,
40,5,매장에서 누워보고 저에게 맞는 매트리스를 골랐습니다. 적당한 쿠션감에 높이 맘에 듭니다. 좋아요~,snow****,21.04.03.,8,매트리스,침실가구
,,,,,,,
41,5,"프레임이 품절나서 못사고 먼저 침대부터사고 걍 바닥에 놓고 쓰는중이에요 침대가 뭐랄까 푹신한데 단단해요~메모리폼써보신분들은 아시겠지만 누우면 천천히 쏘옥~~들어가요 예전 쓰던게 스프링에 솜토퍼같이 붙어있는거여서 그거랑은 느낌이 완전히 달라요~자다보면 몸이 침대에 폭 안긴 느낌 ㅋㅋ 아직은 어색하긴한데 쓰다보면 적응되겠죠뭐~^^ 
아 글구 침대옆아래 색이 네이비라 따로 커버는 안씌워도 될듯해요 색이 고급지고 오염위험도 적어서.. 전걍 패드만 깔고 쓰려구요~",wate****,21.02.07.,8,매트리스,침실가구
,,,,,,,
42,5,"배송 때 포장한 상자가 뜯어져서 와서 속상했다가 집에 들여놓으면서 왜 뜯어졌는지 알겠더라고요. 매트리스가 정말 단단히 묶여있었네요..

강아지와 함께 넓게 자려고 침대를 바꿨는데 만족스럽습니다. 강아지도 좋아ㅎㅐ요!",orig****,21.02.20.,8,매트리스,침실가구
,,,,,,,
43,5,"배송도 빠르게왔구요 상자 망가짐도 없어요!!
좀 무겁긴하지만 너무 편리하네요
아직 매트리스가 부풀어 올라야하지만 만족합니다!!",silb****,21.03.05.,8,매트리스,침실가구
,,,,,,,
44,5,이런 저런 매트리스 매장가서 앉아보고 누워보고 결정. 가성비 갑이네요 ㅎㅎ,wizm****,21.04.05.,8,매트리스,침실가구
,,,,,,,
45,3,다들 좋다고하는 생각보단 너무 푹신해서 좀 불편해요,eos0****,21.04.03.,8,매트리스,침실가구
,,,,,,,
46,5,"포장상태  배송 빠르게 왔네요.
무거워서 둘이서 펼쳤네요.",ychw****,21.03.30.,8,매트리스,침실가구
,,,,,,,
47,5,뒹굴때 아주 푹신하고 좋네요 허리가안아파요,berr****,21.03.11.,8,매트리스,침실가구
,,,,,,,
48,5,총알배송 감사합니다.,blue****,21.04.07.,8,매트리스,침실가구
,,,,,,,
49,5,한달동안 사용한 결과 매우 만족스럽습니다. 일단 메모리폼? 부분이 따뜻하고 포근합니다. 추위를 잘타는데 이것때문인진 모르겠으나 되게 따뜻한! 느낌이에요. 이건 일반 스프링 침대에서는 못느낄것 같은 느낌입니다. (제 느낌일수 있어서 확신은 못하겠네요ㅋㅋ) 꺼지는 부위도 없고 스프링이 적당히 딱딱하게 잡아주는 느낌도 있어서 만족스럽습니다. 저희처럼 한국식 매트리스에 익숙한 분은 하이브리드형 사시는게 좋을거 같네요. 그리고 30센치도 충분히 두껍고 오히려 침대 프레임 위에 두는거랑 협탁높이 생각하면 30센치가 딱 좋아요ㅋㅋ 아 그리고 배송은 넘 신기했네요ㅎㅎ,ahna****,21.01.31.,8,매트리스,침실가구
,,,,,,,
50,4,"일단 불만부터 적겠습니다.

저는 제주도에 거주하고 있습니다. 원래라면 무료배송이지만 제주도에 살기 때문에 추가 배송비에 대해서도 익숙하죠. 대부분 추가 배송비 같은 경우에는 결제할때 같이 추가돼서 결제되는데 이건 그러지 않더군요. 저는 18일날 결제를 했고 19일이 오후 4시가 되니 추가 배송비 입금해 달라고 연락이 왔습니다. 그런데 21일이 되어도 배송이 되질 않길래 문의를 넣었는데 아주 뻔뻔하게 23일 오후에 입금이 확인됐다고 하더군요. 이건 누가봐도 제가 문의를 넣으니까 그제서야 입금 확인했다고 밖에 생각이 들지 않았습니다. 제주에 산다는 이유만으로 입금하고 배송 시작까지 무려 6일이 걸렸습니다.(21  22는 주말) 이런 부분은 지누스에서 꼼꼼하게 확인해주셨으면 좋겠네요. 남들 3일만에 배송 받는데 전 배송 시작하기까지 6일이나 걸렸으니까 화가 났었네요.


솔직히 제품 만족도는 별 5개지만 이런 서비스 부분이 걸려서 4개 줬네요.


이제 매트리스에 대해서 말하자면 슈퍼싱글로 구매했는데 무겁다는 리뷰들을 봤지만 실제로 옮겨보니 확실히 무겁네요. 성인 남성이 들기에도 버겁긴 합니다. 들 수는 있는데 그냥 끌고 가는게 훨씬 편했네요. 박스에서 꺼낸 뒤 침대 프레임에 올려놓고 비닐을 손으로 돌려가면서 다 뜯어내니까 매트리스가 천천히 부풀어 오르면서 기분 좋은 공기 들어가는 소리가 들리니 기분이 좋았습니다. 어느정도 복원되니까 마지막 비닐도 뜯어내고 냄새를 맡아봤는데 솔직하게 별로 냄새가 느껴지진 않았습니다. 물론 냄새는 개인차가 큰 부분이니 그냥 저에게 별로 느껴지지 않았을 뿐이니 너무 제 리뷰를 신경쓰지 않는게 좋을듯 합니다.


매트리스 구매하면서 많은 리뷰와 유툽을 보면서 알게 된 점이 한국인은 대체로 너무 푹신한것 보단 어느정도 탄탄한 매트리스가 호불호 없이 잘 맞는다고 해서 처음에 메모리폼으로만 된걸 살려다가 하이브리드로 구매했는데 처음 누웠을때 좀 당황스러웠던게 메모리폼이 처음이여서 그런가 엄청 푹신하더군요. 얼마나 푹신하나면 눕고나서 드는 생각이 '하이브리드가 이정도인데 메모리폼은 얼마나 푹신하지? 몸이 바닥에 닿는 느낌인가?' 수준이였습니다. 그래서 혹시나 하이브리드니까 어느정도 받춰주는 느낌을 기대하시고 구매하시면 안될듯 합니다. 특히 허리가 안좋으신 분들은 더더욱 피하시는게 좋습니다.


마감의 대해서 이야기 할 부분은 크게 없는데 침대 하단 부분에 있는 자수가 생각보다 조금 싼티난다는 느낌이 나서 차라리 없는게 나았을거 같긴 합니다. 이 자수 색도 애매한 초록색? 연두색? 사이인데 침대 테두리 재질이 그다지 고급스러운 재질이 아니다 보니 자수와 침대 재질의 환상의 콜라보로 인해서 싼티 나게 느껴집니다. 매트리스 윗부분 다이아 모양도 전부 부풀어도 어느부분은 꽉 차있고 어느부분은 살짝 비어있는게 보였지만 가격 생각하면서 넘어갔습니다. 솔직히 이 가격에 너무 완벽한 마감을 바라는건 너무 욕심이라고 느꼈기에 정말 완벽한 마감을 바라신다면 역시 포기하시는게 좋습니다.


마무리 하자면 이 매트리스는 지누스 매트리스 라인중 가장 고가의 제품입니다. 혹시나 고가의 제품이라고 고급스러움이나 깔끔한 마감을 기대하시면서 구매하신다면 분명 실망스러울것 입니다. 그러니 구매할때 어느정도 기대감을 낮추시고 이 매트리스를 구매한다면 이 미칠듯한 가성비에 행복한 잠자리에 빠지실 겁니다.",idjf****,20.11.29.,8,매트리스,침실가구
,,,,,,,
51,5,침대바꾸고 강아지가 더 자주 올라와요ㅋㅋ 쫀득쫀득 부모님도 바꿔드렸더니ㅋ옆으로 잘때 폭 들어가니까 허리도 안아프고 푹 잤네요ㅎㅎ,scol****,21.02.21.,8,매트리스,침실가구
,,,,,,,
52,5,매트리스 좋아요. 가격 대비 퀄리티 좋습니다,hasw****,21.03.01.,8,매트리스,침실가구
,,,,,,,
53,5,"싸고 좋아요~~
가성비는 짱~~",ippy****,21.03.09.,8,매트리스,침실가구
,,,,,,,
54,5,푹신하고 좋네요 ~! 맘에 들어요!,bsss****,21.04.01.,8,매트리스,침실가구
,,,,,,,
55,5,신속한 배송  푹신한 감의 품질이 좋습니다. 뒤척임도 적어지고 푹 잘 수 있습니다. 어느정도 지속될지가 관건이겠습니다.,exce****,21.03.16.,8,매트리스,침실가구
,,,,,,,
56,5,한달동안 사용하면서 매트리스 꺼짐 현상도 없고 아주 숙면을 잘 취하고 있습니다! 강력 추천합니다!,lety****,21.02.22.,8,매트리스,침실가구
,,,,,,,
57,5,가격대비 만족스러워요!  다만 너무 무거워서 둘 이상은 있어야 할것같아요 . 배송일자 맞춰 보내주셔서 감사했습니다!,89l0****,21.02.20.,8,매트리스,침실가구
,,,,,,,
58,5,"이사때문에 구입하여 누워봤는데 많이 안푹신하고 좋아요 ~
리뷰쓰려고 들어와 보니 같은 제품 제가 산가격보다 싸게 팔고있어서 좀 그렇네여   ",a00y****,21.02.18.,8,매트리스,침실가구
,,,,,,,
59,5,이케아매저에서 누워보고 구입한것이라 좋겠지요.,khle****,21.03.25.,8,매트리스,침실가구
,,,,,,,
60,5,좋아요. 배송도 빠르구요.,firs****,21.03.28.,8,매트리스,침실가구
,,,,,,,
61,5,"지누스 지누스 하는 이유가 있네요.
가격도 저렴하고 배송도 빠르고
단지 혼자서 설치는 조금 무거워요.",do01****,21.02.19.,8,매트리스,침실가구
,,,,,,,
62,5,"지누스 제품만 세번째 구입입니다.
비상장 회사일 때부터 잘 이용하고 있습니다.
앞으로도 좋은 제품으로 소비자의 사랑을 받으며 성장하길 기원합니다!",bjya****,21.03.12.,8,매트리스,침실가구
,,,,,,,
63,4,"우연히 라이브 방송 보다가
여기저기 타사 브랜드 비교 후 
구입하게 되었습니다.
항상 쓰던 제품이 솔직히 고가의 제품이다보니
이번에 이사 하게 되면서 좀 저렴하고
괜찮은 제품 찾다가 지누스매트리스
구매해보았는데
우선 누웠을때 폭신폭신? 딱 몸에 감기는 
기분좋은 느낌이...ㅎㅎ
매번 하드한 매트리스만 고집해서 쓰다가
좀 폭신한? 매트리스 쓰니 처음에는 좀 적응이 안되는듯 했지만 금새 적응되네요~ 
또한 매트 뒷면에 미끄럼 방지까지...
이건 진짜 찐! 입니다.ㅋㅋ
제가 쓰는 프레임이 나무다 보니
기존 매트을 깔면 자꾸 움직 였는데
지누스 매트는 뒷면에 미끄럼 방지 되어 있어
좋습니다. ^^/
지누스 매트리스만 볼때는 별5개드리는게 맞지만
배송때문에...별 하나 뺏어요.

배송에 좀 신경 써주셨으면 합니다.
제가 이사한곳이 엘레베이터 없는 빌라 5층 입니다.
배송기사님 혼자 못 드시니
1층에 두시라고 했어요.
배송기사님께서 혼자는 배송이 힘드십니다.
배송기사님들 안그래도 힘드신데.. ㅠ
이 무거운걸.... 혼자서....ㅠ
제 친구들 불러서 옮겼네요ㅎㅎㅎ",pk48****,20.12.07.,8,매트리스,침실가구
,,,,,,,
64,1,쓰다보니 가운데 부분이 꺼집니다. ㅠㅠ,hjon****,21.03.26.,8,매트리스,침실가구
,,,,,,,
65,5,"가성비 좋아요~
전 매트리스위에 토퍼까지 하니 진짜 푹신해서
허리 굴곡을따라 받혀주는느낌이 들어요.
호텔침대같아요!
잘샀네요~^^",s521****,21.03.05.,8,매트리스,침실가구
,,,,,,,
66,5,두개를 붙여서 사용하려고 두개 구매했는데 프레임이 조금 더 길긴하네요 붙이는데는 크게 문제없어요 제품도 만족합니다,wild****,21.03.03.,8,매트리스,침실가구
,,,,,,,
67,5,"아들이 푹신해서 넘 좋다고해요.
잠도 잘 잤다고하네요.
추천합니다.",sury****,21.03.11.,8,매트리스,침실가구
,,,,,,,
68,5,몇백만원하는 매트리스는 안써봤지만 백화점에서 체험은 해봤어요  절대 뒤지지않습니다,rube****,21.02.18.,8,매트리스,침실가구
,,,,,,,
69,5,"50만원 전 후 가성비 침대를 찾던 중
잉xxx 동xxx 한x 등 여러가지 제품이랑
비교하고 구매했습니다.

장점은 빠른배송  혼자 설치도 충분하다는 점
푹신하면서도 어느정도 단단하게 받쳐주는
쿠션감 이었습니다.

과거 라텍스 메모리폼 매트리스 쓰다가
요새 스프링 매트리스도 내구성이 좋게
잘 나온다는 말을 듣고 구매하게되었습니다.

실질적으로 인터넷으로 보고 가격 비교만하고
이 가격대 제품은 쇼룸 가서 누워보거나
하진 않는 가격대라고 생각하는데

반신반의하며 걱정햇지만 잘 산거 같습니다.
다만 개인차가 있으므로 하드한쪽 매트리스
구매하실분들은 지누스에 다른 매트리스
추천드려요 ^^",show****,21.01.16.,8,매트리스,침실가구
,,,,,,,
70,5,"생각보다 엄청무거움 ㄷㄷ~
푹신하고 편안해요ㅎ",cdh0****,21.03.18.,8,매트리스,침실가구
,,,,,,,
71,3,너무푹신해서저는별로네요,tja0****,21.02.26.,8,매트리스,침실가구
,,,,,,,
72,5,"허리가 많이 불편해 피곤했습니다
메트리스바꾸고 덜피곤 합니다

두께감 엄청나구요

배송은 한국  스럽지 않아요ㅎㅎ",thuc****,21.03.08.,8,매트리스,침실가구
,,,,,,,
73,5,매트릭스 진짜 좋네요!!! 강추입니더!!,hms2****,21.02.20.,8,매트리스,침실가구
,,,,,,,
74,3,상품은 무척 맘에 들어요~ 쿠션감도 너무 좋고 ~ 다만 배송 가사님이 너무 불친절하셔서... 이런적은 처음이라 곤란한 상황이 생겨서 불쾌했어요,k880****,21.02.01.,8,매트리스,침실가구
,,,,,,,
75,1,물건을 떠나서 포장상태 택배 별하나도 아깝다 두개 주문했는데 어떻게 둘다 그러냐ㅡㅡ그리고 이 무거운걸 그냥 문앞에 두고 감 타운하우스라 이층에 하나 삼층에 하나 옮기는라 죽는 줄...이사중이라 사다리차 있었는데 말이라도 했으면 그걸 보고도 저렇게 두고 감 눈이 와서 바닥에 물기가 있는데도 나몰라라 그냥 던져놓고 감 생각이 없는게 아니라 너무 무책임 함 이런 개념 없는 택배는 처음이다,tja0****,21.01.18.,8,매트리스,침실가구
,,,,,,,
76,5,"제품이 계속 품절이라 오래 기다렸네요 
제품은 만족합니다 허리도 잘받쳐주는거 같구요",wild****,21.03.03.,8,매트리스,침실가구
,,,,,,,
77,5,훌륭하네요. 덕분에 아주 잘 자고 다닙니다 ^^ 복층에 설치 했는데 킹 사이즈여도 여유 있어 좋아요~~,yjh9****,21.02.07.,8,매트리스,침실가구
,,,,,,,
78,5,슈퍼싱글 구매 후 퀸사이즈 재구매함 좋음,god0****,21.02.10.,8,매트리스,침실가구
,,,,,,,
79,5,푹신하고 배송도 엄청 빠르고 아빠가 너무 좋아하셔요,rnjs****,21.02.10.,8,매트리스,침실가구
,,,,,,,
80,5,택배아저씨가 전화하셔서는 이렇게 무거운데 단가가(택배아저씨께 돌아가는 돈) 너무 낮아서 둘이 못 왔다고 하시며 엘레베이터로 올리는거 도와달라하시더라고요.. 제가 집에 없어서 못도와드렸는데 너무 죄송했어요..  얼마나 저렴한 금액으로 보내시길래....  배송 일주일걸린건 이해하지만 택배아저씨께 제가 다 죄송하더라고요..,dbsl****,21.01.09.,8,매트리스,침실가구
,,,,,,,
