review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
67,5,생각보다 튼튼하고 좋아요,cult****,21.02.05.,15,침대,침실가구
,,,,,,,
68,4,빠름배송감사합니다^^,djse****,21.02.10.,15,침대,침실가구
,,,,,,,
69,3,"침대 깔판   색상과  편백 향기는 좋아요  
하지만  마감  처리는 약간  부족합니다",nost****,21.02.15.,15,침대,침실가구
,,,,,,,
70,5,"생각보다 가루도 많이 없었구요~
냄새도 많이 나지 않았어요~
배송 관련해서 연락도 잘왔구요",tnse****,21.01.22.,15,침대,침실가구
,,,,,,,
71,5,배송이며 상품상태 모두 만족합니다. 다만 나무제품이다보니 한번 닦아서 사용해야해요 ! 만족합니다.,dusy****,21.01.17.,15,침대,침실가구
,,,,,,,
72,5,좋아요! 받고나서 물수건으로 싹 닦았는데 별로 묻어나는 건 없었어요. 책상과 매트리스 사이에 공간여유가 없어서 살까말까 고민했는데 상세 사이즈랑 사이즈가 똑같아서 딱 들어갔어요. 다행. 나무향이 나서 좋고 냄새도 몇일 지나니까 안나네요. 매트리스만 깔아놓고 보일러 틀어 걱정됐는데 공간 좀 띄워 놓으니 안심이에요.,nara****,21.01.19.,15,침대,침실가구
,,,,,,,
73,5,아주 좋아요..매트리스 아래 딱 이네요.,ps21****,21.02.18.,15,침대,침실가구
,,,,,,,
74,5,튼튼해보이고 나무향도 나요,ippo****,21.02.21.,15,침대,침실가구
,,,,,,,
75,5,예뻐요냄새도조금만나요,dldm****,21.01.28.,15,침대,침실가구
,,,,,,,
76,5,좋습니다 많이 무겁지않고 한번 닦아서 쓰면 될거같아요,wlsx****,21.01.26.,15,침대,침실가구
,,,,,,,
77,5,필요했는데 잘사용하고있어용 ㅎㅎ,ye_o****,21.02.20.,15,침대,침실가구
,,,,,,,
78,4,모양도 깨끗 하고 다좋은데  내구성은   좀  별루  같아요   화물 배송도     너무  느리고  ㅠㅠ  화물 배송이야  요즘   물량이  많으니  이해합니다,nost****,21.01.11.,15,침대,침실가구
,,,,,,,
79,5,나무가루 나온다고 걱정햇는데 매트 올리는 면은 매끈하구요. 뒷판ㅡ바닥판에서 좀 닦여나오기는 합니다~저는 예민하지 않아서 괜찮았어요~ 바닥면에 미끄럼 방지 패치 붙여있어서 좋았어요,gus2****,21.01.03.,15,침대,침실가구
,,,,,,,
80,5,가격대비 만족합니다~~~~,idoi****,21.02.20.,15,침대,침실가구
,,,,,,,
81,2,제품이왔는데 가운데 프레임이 갈라져서 왓어요 교체하렬다가 그냥 써요....,rleo****,21.02.09.,15,침대,침실가구
,,,,,,,
82,5,배송 제품 상태 너무 좋습니다.,polo****,21.01.29.,15,침대,침실가구
,,,,,,,
83,4,배송도 빠르고 좋아요,gpfl****,21.02.19.,15,침대,침실가구
,,,,,,,
84,3,사진그대로깔끔하니좋아요,hanh****,21.01.26.,15,침대,침실가구
,,,,,,,
85,4,좋습니다 ~! 굿~!,moog****,21.02.18.,15,침대,침실가구
,,,,,,,
86,4,"생각보다 색깔이 예뻐서 좋았어요
배송도 엄청 빠르고요",vert****,21.01.19.,15,침대,침실가구
,,,,,,,
87,4,가격대비 좋은 물건입니다^^,segm****,21.02.17.,15,침대,침실가구
,,,,,,,
88,4,"좋아요
근데 삐걱삐걱 소리가 좀납니다",lcs4****,21.01.24.,15,침대,침실가구
,,,,,,,
89,5,매트리스 밑에 두고 잘 사용하고 있어요:),anna****,21.01.24.,15,침대,침실가구
,,,,,,,
90,5,깔끔하게 모난거 없이 잘 왔어요!,thdu****,21.02.14.,15,침대,침실가구
,,,,,,,
91,5,생각보다 튼튼하고 나무결도 깔끔했어요 가성비굿,audd****,21.01.18.,15,침대,침실가구
,,,,,,,
92,5,한달을 써 보았지만  아무런 하자를 발견하지 못했습니다.    볼때 마다  참  괜찮다는 생각이 듭니다    감사합니다..,hunh****,21.01.29.,15,침대,침실가구
,,,,,,,
93,5,저상침대 매트 밑 프레임으로 제격!! 200% 만족!!,fman****,21.01.24.,15,침대,침실가구
,,,,,,,
94,5,깔끔하고 견고한편 이 가격이면 가성비굿,audd****,21.01.18.,15,침대,침실가구
,,,,,,,
95,5,만족해요  사진과 같아요,milk****,21.01.21.,15,침대,침실가구
,,,,,,,
96,4,전에 하나사고 가성비 괜찮아서 하나더 구매합니다,kano****,21.02.07.,15,침대,침실가구
,,,,,,,
97,4,다좋은데 ㅠㅠ 못질하니까 조금 갈라짐이잇네요! 요것만 좀더 튼튼하면 짱일거같아요!!,wldb****,21.01.30.,15,침대,침실가구
,,,,,,,
98,5,"퀸사이즈랑 아주 딱 맞아요! 
약해보여서 소리가 난다는 후기가 있었는데 전혀 그렇지 않아요.
그리고 여성분들이 들기 힘들다고해서 걱정이 됐지만  별로 무겁지 않았어요!!",arie****,21.01.02.,15,침대,침실가구
,,,,,,,
99,5,큰 크기에 비해 택배배송이 늦을듯 생각했는데 2일후 도착해서 설치했어요. 너무 좋게 잘 쓸수 있겠어요. 다양하게 쓸수있을듯요. 감사합니다.,sway****,21.01.24.,15,침대,침실가구
,,,,,,,
100,5,우선 배송이 엄청 빨랐어요. 상품도 화면과 똑같아요.,jong****,21.02.03.,15,침대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"아들 원룸 새로 이사하면서 구매했어요
마음에 드는 침대가 없어서 여기저기 많이 찾아보다
정말 딱 맞춤인 침대를 찾았네요
프레임이 없어 자리 많이 차지하지 않고
다리만 바꾸면 두가지 높이가 가능해요
쿠션감도 적당히 푹신해서 허리도 편하고
원룸 인테리어랑도 잘 어울려요
지인들한테도 적극 추천하는 제품입니다",bboo****,21.03.23.,16,침대,침실가구
,,,,,,,
2,5,"퀸을 사고 싶었지만 방이 코딱지 만해서 아쉬운대로 시켰는데 만족합니다. 
생각보다 쫀쫀해서 좋네요. 기사님들도 두분오셔서 금방 해치우고 가셔서서비스도 만족합니다. 계속 사용해봐야겠습니다.",goof****,21.03.30.,16,침대,침실가구
,,,,,,,
3,5,"너무 만족합니다.
일체형이지만 견고한 프레임과 매트의 단단함  그레이 색상까지 다 좋습니다.",suji****,21.03.24.,16,침대,침실가구
,,,,,,,
4,5,가성비 좋네요 헤드가 없어서  방향 구분 할필요없어서 좋아요,coff****,21.03.27.,16,침대,침실가구
,,,,,,,
5,5,너무좋아요 ㅠㅠ 멀티싱글사이즈도 있으면 사서 거실에 두고 싶어요,popo****,21.03.27.,16,침대,침실가구
,,,,,,,
6,5,"이삿날 제시간에 딱 와주셔서 너무 감사하구요 덕분에 요새 잠을 잘 자고있어요
추천합니다",ldw2****,21.03.23.,16,침대,침실가구
,,,,,,,
7,5,튼튼해보이고 좋습니다,luca****,21.04.03.,16,침대,침실가구
,,,,,,,
8,4,잘받았습니다 생각보다 크고튼튼한데.. 설치기사님께서 제 폰충전기케이블을 아작내시고도 말도없이 가셔서 좀 ..ㅜ,ahnm****,21.03.13.,16,침대,침실가구
,,,,,,,
9,5,기사님 친절하시고 제품 정말 좋네요,cool****,21.03.23.,16,침대,침실가구
,,,,,,,
10,5,"좋은제품 감사합니다.
설치기사님들도 
친절하게 깔끔하게 해주고
가셨어요~~",shun****,21.03.08.,16,침대,침실가구
,,,,,,,
11,5,너무 좋아요! 슈퍼싱글이라 사이즈도 좋고  너무 푹신한게 아니라 오히려 허리가 안 아픈 듯 합니다. 매트리스 커버가 씌워져서 오는데 상당히 거칠어서 불편하니 패드를 꼭 따로 사세요,yeon****,21.02.23.,16,침대,침실가구
,,,,,,,
12,4,배송도빠르고 좋아요,mo50****,21.04.04.,16,침대,침실가구
,,,,,,,
13,5,배송도 원하는 날에 해주시고 매트리스일체형이라 깔끔.슬림하고 좋아요,8812****,21.03.20.,16,침대,침실가구
,,,,,,,
14,4,3번째 구매예요. 작은 공간 추천드려요. 기사님 설치 친절하세요,girl****,21.02.25.,16,침대,침실가구
,,,,,,,
15,5,일체형에 깔끔하고 진짜 푹신해서 너무 좋아요,book****,21.03.21.,16,침대,침실가구
,,,,,,,
16,5,아담하고 메트리스도 너무딱딱하지도않고 커버가 씌워있어서 좋아요,juli****,21.03.06.,16,침대,침실가구
,,,,,,,
17,5,자리차지 않고 좋습니다,pyot****,21.03.02.,16,침대,침실가구
,,,,,,,
18,5,지정 날짜에 잘 배송되었고 설치기사 두분오셔서 잘 해주시고 가셨어요,tama****,21.02.24.,16,침대,침실가구
,,,,,,,
19,5,배송 및 설치도 친절하고 침대가 내구성이 좋고 안정적입니다. 가성비짱.,kd13****,21.02.14.,16,침대,침실가구
,,,,,,,
20,5,만족합니다 감사합니다 ^^,mins****,21.03.21.,16,침대,침실가구
,,,,,,,
21,5,적당한쿠션감에 좋아요,hemo****,21.02.23.,16,침대,침실가구
,,,,,,,
22,4,"1.침대가 살짝 휘어져 있어서 앞하고 뒤쪽에 뭔가를 받쳐서 수평을 맞춰줘야 합니다.
2.설치기사가 바닥이 고르지 못할수도 있어서 침대가 살짝 흔들리는거라서 지속적으로 이야기 하신다는점... 실제로 침대가 살짝 휘어 있습니다.
3.침대 수평 안맞춰줘서 제가 1시간동단 수평 맞춰서 살짝 뛰어도 침대가 튀지않게 수평 다 맞췄습니다. 설치 기사가 대충하고 빨리 갈라고 해서 어쩔수 없이 제가 맞춤
4.수평 맞추라고 동그란거 엄청 많이 주고 가심. 수평이 많이 안맞아서 한참 걸리다는것을 설치기사님은 알고 있다는걸...

어찌 되었든 가격대비 상품은 괜찮습니다. 수평만 맞으면 더 좋을 상품이네요
이보다 더 좋은거 필요하시면은 매장가셔서 상품을 고르세요 ㅋㅋ",good****,20.12.28.,16,침대,침실가구
,,,,,,,
23,5,만족스럽게 사용 중입니다. 감사합니다.,whit****,21.01.23.,16,침대,침실가구
,,,,,,,
24,5,기대 이상입니다~! 생각보다 크고 튼튼해보이고 좋네요 ㅎ ㅎ낮은다리도 주셔서 감사해용 좁은 원룸에 최적화된 제품이라 봅니당 ㅎ ㅎ,fhrd****,21.01.09.,16,침대,침실가구
,,,,,,,
25,5,빠른 배송 대만족요,micc****,21.01.26.,16,침대,침실가구
,,,,,,,
26,5,감사합니다. 괜찮네요,0108****,21.01.26.,16,침대,침실가구
,,,,,,,
27,5,빠른배송과 친철한 기사님들 설치 너무 감사드려요~!!,laur****,21.01.18.,16,침대,침실가구
,,,,,,,
28,5,굉장히 만족하면서 사용합니다^^,hena****,21.01.10.,16,침대,침실가구
,,,,,,,
29,4,"원래있던 침대에 붙여쓰려고 주문했어요
높이도 너비도 딱맞는것같아 주문했어요~~
이렇게 붙여놓으니 감쪽같지요 ㅋ",skdl****,20.12.04.,16,침대,침실가구
,,,,,,,
30,5,"침대 아주 편하고 좋슴니다.
매트리스 쿠션 강도도 적당하고 크기도 싱글보다 여유 있어 좋습니다.
추천합니다.",chos****,20.05.05.,16,침대,침실가구
,,,,,,,
31,5,잘자고 잘쓰고있어요 좋은침대예요 친구도 좋다구 탐내더라구요,09yo****,20.04.22.,16,침대,침실가구
,,,,,,,
32,5,사람이 없는데도 기사님이 잘 설치해주셔서 다행이네요!!,iyb1****,20.04.04.,16,침대,침실가구
,,,,,,,
33,5,그동안 토퍼만 올려두고 자다가 처음으로 매트리스 있는 침대를 사봤는데  적당히 푹신하고 높이가 꽤 높아서 안에 물건도 넣어둘 수 있고 매트리스만 두는것보다 공간이 깔끔하게 확보가 되어서 좋아요,caj0****,20.03.19.,16,침대,침실가구
,,,,,,,
34,3,"배송은 정말 오래걸렸지만 주인없는집에 배송기사님이 설치깔끔 정리깔끔 사진투척까지 정말 감사합니다.... 그러나..  그러나..
그러나 퇴근후 문을 여는순간 완전놀람!!!
냄새가 너무 너무 너무심해 두시간째 창문을 못닫고 있네요.
도대체 이 냄새는 어디서 나오는 걸까요?
매트인가요? 매트커버인가요? 
머리가 아플정도의 냄새라 원룸에서 마스크 쓰고 있습니다.  
커버새탁을 하면 될까요? 
아니면 안쪽매트를 통풍시켜야 하나요?",ryud****,20.02.25.,16,침대,침실가구
,,,,,,,
35,5,거실에 쇼파겸 침대로 놧는대 설치해주시는분들도 친절했고 제품또한 너무 맘에 드네요~^^엄청 고민하다 구매했는데 구매하길 잘한거같아여,bkso****,20.04.01.,16,침대,침실가구
,,,,,,,
36,5,동생선물로  한샘침대를 사준거예요~편히자라고~슈퍼싱글사줬는데 너무좋아해서 저도좋으네요~^^그레이색도넘 이쁘구요 만족 대만족입니다~ㅎㅎㅎ^^,kdod****,20.02.29.,16,침대,침실가구
,,,,,,,
37,5,"배송은 다소 걸립니다.
여유있게 주문 했지만 1주 이상 소요 되었습니다.

매트리스 아주 좋습니다.
크기도 슈퍼싱글이라 여유있어 좋습니다.
디자인도 아주 심플해서 좋습니다.",chos****,20.03.14.,16,침대,침실가구
,,,,,,,
38,5,쿠션감이 생각보다 단단해서 좋고 견고하고 깔끔한 디자인이 맘에 들어요,juya****,20.03.15.,16,침대,침실가구
,,,,,,,
39,3,아..아이방에 넣어줬는데 냄새 너무 많이나네요ㅜㅜ 4일정도 냄새뺀다고 방에 들어가지도 않았네요ㅜ 브랜드라 당연히 e0일줄알았는데ㅜ,wall****,20.03.03.,16,침대,침실가구
,,,,,,,
40,4,새가구 냄새가 나서 별하나 뺐어요. 그점만 빼면 가벼워서 이동 쉽고 좋아요. 매트리스도 적당히 딱딱해서 좋아요,cide****,20.02.28.,16,침대,침실가구
,,,,,,,
41,5,가격대비 만족합니다,ssai****,20.04.07.,16,침대,침실가구
,,,,,,,
42,3,배송이 좀 힘들뻔 했지만 그래도 무사히 기사님이 가져다주셔서 다행이엿어요 일부러 이 날에 맞춘거라서여,cpfl****,20.03.03.,16,침대,침실가구
,,,,,,,
43,4,단단하고 튼튼해 보입니다  짧은다리 긴다리 두가지 다 주셨네요  가운데 지지하는 다리도 두개나 있구요  가격대비 괜찮아요,yjl6****,20.03.20.,16,침대,침실가구
,,,,,,,
44,4,단단하고 좋아요 쿠션도 편해요,wind****,20.03.14.,16,침대,침실가구
,,,,,,,
45,5,"한샘기사님 너무친절하고
저렴하지만 쿠션감도 좋네요",qusw****,20.03.05.,16,침대,침실가구
,,,,,,,
46,5,생각했던 물건. 빠른 배송. 소파는 한샘 아닌 다른데서 시켰는데 한달째 못 받음. 대구라면서. 취소도 안해줌,pepp****,20.03.14.,16,침대,침실가구
,,,,,,,
47,5,아주좋아요 튼튼하고 편합니다,yysb****,20.03.29.,16,침대,침실가구
,,,,,,,
48,4,"배송은 좀걸렸지만..
좁은공간에 딱이예요
기사님 혼자서 배송하시기엔..무거워보였어요",momo****,20.02.27.,16,침대,침실가구
,,,,,,,
49,5,3층까지 계단으로 배송해주시고 설치해주신 기사님 두분께 감사를 전합니다,rlck****,20.02.26.,16,침대,침실가구
,,,,,,,
50,5,만족스러워요! 흰색이면 더 좋을거같네요,hyok****,20.02.27.,16,침대,침실가구
,,,,,,,
51,5,한샘 직영이라 안심하고 구입했습니다.,nonp****,20.03.16.,16,침대,침실가구
,,,,,,,
52,5,성인남자 혼자서 쓰기에도 충분한 크기와 적당한 쿠션감이네요. 전체적으로 만족합니다~,rhzn****,20.02.26.,16,침대,침실가구
,,,,,,,
53,5,맘에들어요. 다리조절도맘에들고 너무좋네요,09yo****,20.02.14.,16,침대,침실가구
,,,,,,,
54,5,배달도 친절히 해주시고 침대도 너무 마음에 드네요^^,hh47****,20.03.03.,16,침대,침실가구
,,,,,,,
55,5,"좋아요추천해요
원룸인데사이즈가딱",park****,20.02.25.,16,침대,침실가구
,,,,,,,
56,4,"가격 생각하면 가성비 괜찮은 것 같아요.
아직까지 큰 문제 없이 잘 쓰고 있습니다",aaa1****,20.02.15.,16,침대,침실가구
,,,,,,,
57,5,군더더기 없는 디자인입니다  작은 공간에 가성비가 좋은듯해요,mira****,20.01.28.,16,침대,침실가구
,,,,,,,
58,5,배송 빠르고 친절했습니다:),simb****,20.02.09.,16,침대,침실가구
,,,,,,,
59,3,한샘 배달형식 별론거 같습니다. 그리고 침대도 생각보다 너무 높아서 위에 토퍼 올리면 다리가 안닿네요 키 175 참고하세요 그냥 그래요,comf****,20.02.09.,16,침대,침실가구
,,,,,,,
60,4,설치 잘해주셨고..불편함없이 좋아요.,yu00****,20.02.26.,16,침대,침실가구
,,,,,,,
61,5,너무 푹신하지 않고 적당히 단단해서 꿀잠 잡니다. 라텍스 위에 온수 매트 사용하다보니 녹아서 바꿨는데 그럴 염려 없어서 좋아요.,kimh****,20.01.24.,16,침대,침실가구
,,,,,,,
62,5,딱 원하던만큼 깔끔하고 좋아요,saea****,20.02.21.,16,침대,침실가구
,,,,,,,
63,4,"가격대비 나쁘지 않은것 같았습니다.
크기가 본가에 있는 침대도 ss인데 그거보다는 좀 더 작은 느낌이 나서 그 점 빼고는 가격 대비 쓸 만 한것 같습니다.",aaa1****,20.01.29.,16,침대,침실가구
,,,,,,,
64,4,"콤팩트하고 일체형이라 자리차지 않해서 너무 좋아요
쿠션감도 이만하면 가성비 매우좋아요 
만족합니다",jy86****,20.02.01.,16,침대,침실가구
,,,,,,,
65,5,"9평 오피스텔에 놓으니 딱 좋네요.
한샘이라 믿고 구매했습니다.",poll****,20.01.05.,16,침대,침실가구
,,,,,,,
66,5,가격대비 완전 만족이네요,jals****,20.02.07.,16,침대,침실가구
,,,,,,,
67,5,"가격대비 튼튼하고 실 설치하면 만족감 더 큼
기사님 배송도 빠르시고 친절하게 설치해 주셔서
너무 좋았습니다.",solj****,20.01.28.,16,침대,침실가구
,,,,,,,
68,5,이 가격에 한샘가구를... 가성비 갑입니다,ndw1****,20.01.12.,16,침대,침실가구
,,,,,,,
69,5,너무 마음에 들고 친절히 잘 설치 해주셔서 감사합니다,anch****,20.01.31.,16,침대,침실가구
,,,,,,,
70,5,이걸로 사길 잘했음 군더더기 없이 깔끔하고 허리도 편함,star****,20.01.19.,16,침대,침실가구
,,,,,,,
71,5,견고하고 좋아요 깔끔합니다,lily****,20.01.30.,16,침대,침실가구
,,,,,,,
72,5,생각보다 너무 괜찮아서 꽤 놀랐어요. 기사님도 너무 친절하시고...안방도 이걸로 2개 할까 고민됩니다.,lyj5****,20.01.13.,16,침대,침실가구
,,,,,,,
73,5,배송기사님들도 친절하고 침대사이즈도 딱이네요~ 잘쓸께요,chlg****,20.01.10.,16,침대,침실가구
,,,,,,,
74,5,가격대비 효율이 참 좋네요,sain****,20.01.15.,16,침대,침실가구
,,,,,,,
75,5,쿠션감도 적당한거 같고 잘 사용하고 있습니다.,zhen****,19.12.18.,16,침대,침실가구
,,,,,,,
76,5,좋은 가격에 좋은 제품 샀어요. 연말임에도 불구하고 준수한 배송 일정 고맙습니다.,kimh****,19.12.31.,16,침대,침실가구
,,,,,,,
77,4,심플하니 사용하기에 좋네요~ 다만 새거 냄새가 납니다. 몇일 환기시켜야 할듯요,hyoh****,19.12.06.,16,침대,침실가구
,,,,,,,
78,5,원하는 날짜에 받아볼수 있어서 좋았구요 설치도 직접 와서 해주시고 꼼꼼하게 설명해주셨어요~침대 프레임이 없어서 방이 더 넓어보이게 쓸수있어서 좋구요 작은방에 놓기에 딱 좋은 크기인거 같아요. 그리고 생각보다 매트리스가 견고해서 푹 꺼지지 않아서 좋네요,kiae****,19.11.22.,16,침대,침실가구
,,,,,,,
79,5,가성비좋은 침대네요. 잠시 쓸 침대로 딱,chet****,20.01.02.,16,침대,침실가구
,,,,,,,
80,5,다리도 튼튼하고 밑에 바닥 청소도 가능해서 좋아요 !! 원룸에 딱입니당,tlae****,19.12.21.,16,침대,침실가구
,,,,,,,
81,5,"배송기사님 너무 친절하시고
제품도 하자없이 받았습니다.
심한 냄새가 났다는 리뷰보고 걱정했는데
전혀 냄새없이 바로 사용 가능한 제품 받았습니다
침대커버 물세탁도 걱정없이 했구요
좋은제품 저렴하게 잘 구입했습니다.
감사합니다.",seun****,19.12.10.,16,침대,침실가구
,,,,,,,
82,5,"가격이 싸서 반신반의했는데 
가져다놓으니 고급지네요^^
쿠션감이 푹신하진않은데 개인적으론 나은듯
바닥에 케리어 웬만한거 다 들어가네요
좋습니다",0917****,19.12.11.,16,침대,침실가구
,,,,,,,
83,5,만족합니다 좋아요 굿,khj2****,19.12.31.,16,침대,침실가구
,,,,,,,
84,5,원룸에사 사용하기 좋아요,comi****,19.12.28.,16,침대,침실가구
,,,,,,,
85,5,냄새도 안나고 마음에 듭니다,2040****,19.12.04.,16,침대,침실가구
,,,,,,,
86,5,그럭저럭 잘사용하고 있습니다 괜찮아요~~,mh27****,19.12.23.,16,침대,침실가구
,,,,,,,
87,5,삐그덕안거리고 푹신해요,gbkd****,19.12.22.,16,침대,침실가구
,,,,,,,
88,4,조금 딱딱해서 그렇지  사이즈도 딱 좋고 만족입니다!,semi****,19.11.23.,16,침대,침실가구
,,,,,,,
89,5,만족합니다.....,pitt****,19.12.17.,16,침대,침실가구
,,,,,,,
90,4,"만족합니다 다만 보관 트레이가 두껑도 없고 허접합니다
침대는 재구매 의사 있어요",lily****,19.11.30.,16,침대,침실가구
,,,,,,,
91,5,ss매트리스 사이즈라 컴팩트하고 등받이가 없어서 최고입니다,ultr****,19.11.23.,16,침대,침실가구
,,,,,,,
92,5,생각보다 튼튼하고 너무 좋아요,comi****,19.11.18.,16,침대,침실가구
,,,,,,,
93,5,적당이 푹신하고 튼튼하고 좋은거 같아요~  배송기사님도 친절하게 잘 설치해주시고 가셨어요~,zhen****,19.10.15.,16,침대,침실가구
,,,,,,,
94,4,원하는 배송일에 시간 맞춰서 배송 잘해주셨고 설치까지 해주셔서 좋았어요,1oz1****,19.10.20.,16,침대,침실가구
,,,,,,,
95,4,가격대비 튼튼하고 매트리스도 굉장히 배기거나 굉장히 푹신하지 않고 적당하게 괜찮아요! 그런데 매트리스 냄새 빠지는 데에만 일주일 넘게 걸렸어서 어린 아이 있는 집이나 바로 사용해야 하는 분들께는 추천 안 합니다... 시간적 여유가 있는 분들께는 추천해요,nwb_****,19.09.16.,16,침대,침실가구
,,,,,,,
96,5,기사분들도 친절하시고 침대도 생각보다 견고하고 적당히 단단하네요. 저는 기존에 있던 토퍼 깔고 써요. 프레임이 없어 공간을 많이 차지하지 않아서 작은 원룸에 좋아요. 침대 커버도 회색에 패브릭소파 재질이라 집에 잘 어울려요. 제가 구매할땐 20% 세일이었는데 지금 25% 세일로 바껴서 좀 속상하지만ㅋ 아무튼 잘쓸게요. 혼자 자취하시는분들께 추천합니다,yjw6****,19.07.08.,16,침대,침실가구
,,,,,,,
97,5,"매트리스 쿠션감이 딱딱하지도 너무 푹신하지도 않아 딱 좋아요^^
포켓 스프링이라 더 튼튼한것 같고 작은공간에 딱 안성맞춤이네요.",zzok****,19.07.28.,16,침대,침실가구
,,,,,,,
98,4,쿠션감도 좋고 가격대비 아주 좋아요^^,best****,19.08.10.,16,침대,침실가구
,,,,,,,
99,5,"주말 배송 친절하게 잘 받았습니다.
쿠션도 기대보다괜찮아요.",miny****,19.07.20.,16,침대,침실가구
,,,,,,,
100,5,튼튼하고 너무 좋아요,viri****,19.06.26.,16,침대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,설치기사님도 친절하시고 침대도 튼튼하니 너무 마음에 드네요,solo****,21.04.03.,17,침대,침실가구
,,,,,,,
2,5,"넘마음에들어요!!
저흰 매트리스랑 같이 시켜서 그런지
배송기사님 젊은분 두분이 같이오셔서
수월하게 설치해주시고가셨어요!
리뷰에 안좋은 리뷰가몇개 있어서 걱정했는데
너무  마음에들었답니당!!
매트리스랑 프레임한번 닦고사용하는게 좋다며
설명도해쥬시고!!
닦는데 생각보다 넘 깨끗했어요ㅋㅋㅋ
설이껴서 배송이 늦을것같다했는데
일찍와주셔서 넘 감사감사
어쨌든 넘 이쁘고  좋네욤!!??",gami****,21.02.11.,17,침대,침실가구
,,,,,,,
3,5,"배송기사님이 너무 친절하셨구요 
침대도 사진으로 봤을 때랑 똑같이 예뻐요
부모님께 사드렸는데 너무 좋아하시네요~
감사합니다~!!",cnrq****,21.03.01.,17,침대,침실가구
,,,,,,,
4,5,튼튼하구 맘에들어요,jaru****,21.03.08.,17,침대,침실가구
,,,,,,,
5,5,"먼저 기사님이 친절하셔서 좋았습니다 

침대 프레임과 매트리스도 맘에 들구요 ㅎㅎ 
같이 보내주신 방수커버도 잘 쓰겠습니다 감사합니다!!",gpqn****,21.01.12.,17,침대,침실가구
,,,,,,,
6,4,만족하면서 사용중입니다~아직 이상한곳은 발견하지 못했어요^^,mira****,21.01.22.,17,침대,침실가구
,,,,,,,
7,2,배송 해주시면서 장판 다 긁어놓으셨네요 . 옮기는 거 도와드렸는데 그대로 배송비 받으시고ㅎㅎㅎ,llll****,20.12.15.,17,침대,침실가구
,,,,,,,
8,4,배송기사님께서 그 무거운거 혼자 설치하시느라 고생하셨습니다~~상품은 만족합니다~^^,mira****,20.12.18.,17,침대,침실가구
,,,,,,,
9,3,옮겨 주실때 장판에 자국 생겼어요.ㅜ,llll****,20.11.22.,17,침대,침실가구
,,,,,,,
10,4,"넓고 쓰기 좋네요
배송기사님도 친절하셨구요",bc56****,20.11.22.,17,침대,침실가구
,,,,,,,
11,2,"마감이 생각보다 깔끔하진 않네요. 후기에 기대를 많이해서 그런지 실물보고 구매할 걸 그랬나 싶기도 하고.
콘센트는 다른 디자인을 넣고 싶어 그냥 사이즈대로 홈만 내주시면 직접 부착하려했는데 그쪽으로 상품 배송을 하면 부착해주신다기에 감사한 마음으로 보냈다가 실망이 더 커졌네요. 
배송은 침대 헤드  그리고 상판이 2개로 나뉘어서 배송되는데 침대 헤드와 상판 하나만 연결이 되고 서랍장 있는 상판은 연결이 되지 않아 따로 놉니다ㅜ
설레임과 기대감으로 기다렸는데 아쉬움만 가득남았네요. 직접 보고 사지 않으려면 응당 감당해야할 몫인가 싶네요.",km_r****,20.08.26.,17,침대,침실가구
,,,,,,,
12,5,"우선 후기를 너무 늦게 써서 죄송합니다 ㅜㅜ 사이즈는 1800으로 주문제작했고 높이는 일반 침대 매트리스가 아니라 라텍스 매트를 깔고 사용 할 목적이라 헤드까지 전체 10cm 높였는데 너무 만족해요~ 양쪽으로 콘센트 추가 강추합니다. 후기를 써 본적이 없어서 뭘 써야 할지 잘 모르겠는데.. 그냥 침대 좋다는 이야기를 하고 싶었어요. 혼자 쓰려고 산 침대인데 침대 사고 애인 생겨서 조만간 둘이 쓸것 같네요 ㅎㅎ 큰 거 사길 잘했다는 생각이... 큰 거 사세요.. 큰 거... 좋아요..
근데 중간 연결 부위에서 계속 삐그덕 소리가 나는데 이건 어떻게 해결해야 할까요.. 넘 무거워서 어쩌질 못하는 즁입니다 ㅜㅜ",emil****,20.09.10.,17,침대,침실가구
,,,,,,,
13,2,"일단 상품은 너무 마음에 들어요. 배송해주시는 기사님도 친절하시진 않았지만 나쁘진 않았어요.
그런데..
해도해도 너무할만큼 침대가 너무 지저분합니다.
분명 주문 후 제작이라고 알고있는데  창고에 방치한 상품을 주신것도 아닐테고.
침대 설치후 설치자리를 정리하는데 너무 더러워서 경악을 했네요.
이정도일줄 알았으면 매트리스를 기사님도 바로 얹어주시면 안됐을 것 같은데.. 일단 침대 보이는 표면만 닦은 정도가 이정도 입니다.

다른분들은 침대를 전체적으로 꼭 닦고 매트리스와 이불 셋팅하세요.
어느정도의 톱밥이나 작업 흔적은 이해할 수 있으나  가구주문하고 이정도는 처음이라 남편과 둘이 정말 경악헀네요..",lhy3****,20.08.24.,17,침대,침실가구
,,,,,,,
14,5,"오 좋네요 나무가 견고함이 느껴져요
재질도 좋고 단단하고 서랍도 좋네요 불켜니 이뿌고요
냄새도 많이 나진않으네요
더블킹이라 넓직합니다 상일리베가구에서 사길잘햇어요",ares****,20.09.22.,17,침대,침실가구
,,,,,,,
